timestamp,usdtBalance,bitcoinBalance,bitcoinValue,assetValue
1601596800.0,410304.9175674255,0.0,0.0,410304.9175674255
1601942400.0,307728.6881755692,9.674629750425026,102576.2293918564,410304.9175674256
1602028800.0,410965.6947793796,0.0,0.0,410965.6947793796
1602201600.0,308224.2710845347,9.294333709797623,102741.4236948449,410965.6947793796
1602288000.0,206617.68553565608,18.287340290276152,206617.68553565606,413235.3710713121
1602374400.0,103640.75799409655,27.34344156031041,310922.27398228965,414563.0319763862
1603065600.0,0.0,36.16138002867672,425019.16402904893,425019.16402904893
1607644800.0,162939.5622712144,27.121035021507538,488818.6868136432,651758.2490848576
1607904000.0,0.0,35.57497572189949,685664.9670687463,685664.9670687463
1611273600.0,293497.99657763605,26.68123179142462,880493.9897329081,1173991.9863105442
1611792000.0,591989.3856850372,17.73761597627663,591989.3856850372,1183978.7713700745
1611878400.0,300105.38534502074,26.24690704380126,900316.1560350622,1200421.541380083
1612051200.0,0.0,35.311316821016526,1169090.6084418972,1169090.6084418972
1612137600.0,295870.8752945359,26.483487615762396,887612.6258836077,1183483.5011781435
1612310400.0,0.0,34.342611772252084,1292889.4368676199,1292889.4368676199
1614297600.0,397907.23703802156,25.756958829189067,1193721.7111140648,1591628.9481520862
1614816000.0,0.0,33.97342940484822,1645265.2392179896,1645265.2392179896
1616457600.0,462484.5411668744,25.480072053636164,1387453.6235006233,1849938.1646674976
1616976000.0,0.0,33.50705996965413,1930549.4686235862,1930549.4686235862
1617840000.0,486500.7311703977,25.1302949772406,1459502.1935111932,1946002.9246815909
1617926400.0,0.0,33.50110731768176,1947040.8058641506,1947040.8058641506
1618790400.0,466051.4919776127,25.125830488261318,1398154.4759328382,1864205.9679104509
1619049600.0,882899.0701100633,17.067612679613436,882899.0701100633,1765798.1402201266
1619827200.0,467382.0657604363,24.255605233289838,1402146.197281309,1869528.2630417452
1620086400.0,0.0,32.952460843208364,1770914.6744052824,1770914.6744052824
1620172800.0,946416.0945164923,16.476230421604182,946416.0945164923,1892832.1890329847
1620259200.0,0.0,33.255051146508045,1875764.461939245,1875764.461939245
1620864000.0,826464.5076083619,16.627525573254022,826464.5076083619,1652929.0152167238
1620950400.0,1241382.7925056708,8.3024864499568,413794.26416855695,1655177.0566742278
1621555200.0,1551043.9506242895,0.0,0.0,1551043.9506242895
1623628800.0,1163282.9629682172,9.567400150411117,387760.98765607236,1551043.9506242895
1624060800.0,1503053.8714698274,0.0,0.0,1503053.8714698274
1625011200.0,1127290.4036023705,10.727853959883884,375763.46786745684,1503053.8714698274
1625184000.0,1490035.6206895083,0.0,0.0,1490035.6206895083
1625443200.0,1117526.7155171311,11.057679788302503,372508.90517237707,1490035.6206895083
